Ticker,Company Name,Sector,Industry,Calendar Year,Beta,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
PPL,PPL Corporation,Utilities,Regulated Electric,2015,0.83,7669000000.0,3656000000.0,682000000.0,2646000000.0,39301000000.0,3876000000.0,29382000000.0,18563000000.0,1401000000.0,19964000000.0,871000000.0,2068000000.0,465000000.0,942000000.0,1182000000.0,2831000000.0,3881000000.0,2018000000.0,2068000000.0,2577000000.0,-3532000000.0,836000000.0,-19128000000.0,-955000000.0,33000000.0,-1004000000.0,9694000000.0,,2953000000.0,669814000.0,11.45,1.01,14.81,0.68,0.59,0.069,0.073,0.017,0.08,0.523,0.369,0.225,0.044,0.034,3.25,36.23,24267360938.667,35.87,3.163,0.018,0.061,0.053,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2016,0.83,7517000000.0,3242000000.0,1902000000.0,2067000000.0,38315000000.0,3837000000.0,28416000000.0,17808000000.0,1441000000.0,19249000000.0,888000000.0,2550000000.0,648000000.0,22816.0,1227000000.0,3048000000.0,4444000000.0,3438000000.0,2550000000.0,2890000000.0,-2957000000.0,341000000.0,-18908000000.0,-67000000.0,28000000.0,-1030000000.0,9848000000.0,,3829000000.0,677592000.0,11.09,2.8,14.61,0.54,0.45,0.192,0.078,0.05,0.088,0.569,0.406,0.254,0.046,0.034,3.43,37.657,25515855872.0,13.45,3.393,0.023,0.058,0.055,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2017,0.83,7447000000.0,3079000000.0,1128000000.0,2294000000.0,41479000000.0,4023000000.0,30718000000.0,19847000000.0,1428000000.0,21275000000.0,901000000.0,1912000000.0,784000000.0,52516.0,1300000000.0,3068000000.0,3918000000.0,2813000000.0,1912000000.0,2461000000.0,-3171000000.0,485000000.0,-20790000000.0,-710000000.0,38000000.0,-1072000000.0,10312000000.0,,3871000000.0,685240000.0,10.87,1.64,15.7,0.57,0.49,0.105,0.056,0.027,0.082,0.586,0.412,0.41,0.042,0.025,3.41,29.473,20196306944.0,17.973,2.71,0.029,0.051,0.047,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2018,0.83,7785000000.0,3527000000.0,1827000000.0,2432000000.0,43396000000.0,4563000000.0,31739000000.0,20069000000.0,1960000000.0,22029000000.0,963000000.0,2285000000.0,458000000.0,161141.0,1406000000.0,2852000000.0,4420000000.0,3248000000.0,2285000000.0,2821000000.0,-3238000000.0,621000000.0,-21408000000.0,-417000000.0,26000000.0,-1133000000.0,11028000000.0,,4593000000.0,704439000.0,11.05,2.59,16.55,0.53,0.47,0.157,0.068,0.042,0.073,0.547,0.366,0.2,0.044,0.035,2.96,31.383,22107643221.333,12.12,2.84,0.021,0.058,0.052,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2019,0.83,7769000000.0,3417000000.0,1746000000.0,2767000000.0,45680000000.0,4900000000.0,32689000000.0,20721000000.0,2323000000.0,23044000000.0,994000000.0,2155000000.0,409000000.0,171860.0,1512000000.0,2840000000.0,4429000000.0,3149000000.0,2155000000.0,2427000000.0,-3083000000.0,815000000.0,-22229000000.0,-656000000.0,36000000.0,-1192000000.0,12222000000.0,,5127000000.0,728512000.0,10.66,2.4,17.83,0.56,0.5,0.134,0.064,0.038,0.07,0.56,0.366,0.19,0.043,0.035,2.86,30.19,21993777152.0,12.58,2.83,0.01,0.069,0.051,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2020,0.83,7607000000.0,3210000000.0,1469000000.0,2768000000.0,48116000000.0,5977000000.0,34743000000.0,21553000000.0,3236000000.0,24789000000.0,1001000000.0,1971000000.0,502000000.0,206297.0,1594000000.0,2803000000.0,4331000000.0,2972000000.0,1971000000.0,2746000000.0,-3249000000.0,708000000.0,-24081000000.0,-503000000.0,29000000.0,-1275000000.0,12278000000.0,,5315000000.0,768590000.0,9.9,1.91,17.4,0.46,0.4,0.11,0.055,0.03,0.066,0.578,0.368,0.255,0.04,0.03,2.8,28.093,21592255146.667,14.71,2.84,0.015,0.064,0.048,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2021,0.83,5783000000.0,3070000000.0,18000000.0,5007000000.0,33223000000.0,2323000000.0,19500000000.0,10666000000.0,543000000.0,11209000000.0,918000000.0,521000000.0,503000000.0,236558.0,1289000000.0,1424000000.0,2560000000.0,1439000000.0,521000000.0,2270000000.0,-1973000000.0,3571000000.0,-7638000000.0,297000000.0,37000000.0,-1279000000.0,12311000000.0,,2572000000.0,762902000.0,7.58,0.02,17.99,2.16,2.02,0.001,0.002,,0.046,0.469,0.246,0.965,0.082,0.003,1.55,26.133,19937172138.667,1107.343,3.447,0.031,0.05,0.047,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2022,0.83,7902000000.0,5015000000.0,756000000.0,2824000000.0,37837000000.0,3789000000.0,23919000000.0,12889000000.0,1339000000.0,14228000000.0,513000000.0,915000000.0,201000000.0,228485.0,1513000000.0,1374000000.0,2661000000.0,1470000000.0,915000000.0,1730000000.0,-2155000000.0,356000000.0,-13872000000.0,-425000000.0,37000000.0,-787000000.0,12325000000.0,,2681000000.0,736027000.0,10.74,0.97,18.91,0.75,0.63,0.054,0.038,0.02,0.04,0.365,0.174,0.22,0.036,0.028,2.68,26.063,19183316992.0,26.87,2.427,0.042,0.038,0.054,0.08
PPL,PPL Corporation,Utilities,Regulated Electric,2023,0.83,8312000000.0,3195000000.0,740000000.0,2932000000.0,39236000000.0,3340000000.0,25303000000.0,14611000000.0,1014000000.0,15688000000.0,666000000.0,924000000.0,184000000.0,167895.0,6682000000.0,1630000000.0,1630000000.0,1590000000.0,924000000.0,1758000000.0,-2390000000.0,382000000.0,-15306000000.0,-632000000.0,33000000.0,-704000000.0,8000000.0,,2710000000.0,737036000.0,11.28,1.0,18.9,0.88,0.73,0.053,0.044,0.019,0.045,0.616,0.196,0.199,0.042,0.034,2.45,27.47,20246378496.0,27.47,2.435,0.043,0.037,0.056,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2014,1.33,54105000000.0,,1381000000.0,4241000000.0,695764000000.0,705054000000.0,654204000000.0,25889000000.0,1746000000.0,27635000000.0,1308000000.0,1759000000.0,349000000.0,631000000.0,52346000000.0,1426000000.0,3669000000.0,3038000000.0,1759000000.0,19396000000.0,-5041000000.0,281703000000.0,254068000000.0,14355000000.0,166000000.0,-1027000000.0,6000000.0,,14888000000.0,455692308.0,118.73,3.02,91.2,0.01,0.01,0.034,0.017,0.002,-0.154,1.0,0.026,0.198,0.047,0.038,1.09,84.36,38442203818.667,27.933,0.71,0.022,0.059,0.073,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2015,1.33,57119000000.0,,5642000000.0,3496000000.0,757388000000.0,695771000000.0,715465000000.0,28324000000.0,1216000000.0,29540000000.0,1302000000.0,7769000000.0,2072000000.0,113000000.0,49350000000.0,5712000000.0,9129000000.0,9016000000.0,7769000000.0,13895000000.0,,325314000000.0,295774000000.0,13895000000.0,164000000.0,-1117000000.0,6000000.0,,18931000000.0,447101369.0,127.75,12.62,93.77,0.01,0.01,0.135,0.059,0.007,0.093,1.0,0.1,0.267,0.044,0.032,4.39,74.937,33504286720.0,5.94,0.587,0.018,0.061,0.068,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2016,1.33,58779000000.0,,4368000000.0,4333000000.0,783962000000.0,720058000000.0,737874000000.0,20191000000.0,1133000000.0,21324000000.0,1315000000.0,5705000000.0,1335000000.0,318000000.0,53074000000.0,4419000000.0,7336000000.0,7018000000.0,5705000000.0,14778000000.0,-1811000000.0,352802000000.0,331478000000.0,12967000000.0,202000000.0,-1300000000.0,6000000.0,,21946000000.0,429574173.0,136.83,10.17,107.29,0.01,0.01,0.095,0.05,0.006,0.069,1.0,0.075,0.234,0.062,0.047,3.36,108.197,46478493013.333,10.64,0.793,0.023,0.058,0.082,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2017,1.33,59689000000.0,,7863000000.0,4354000000.0,831921000000.0,759210000000.0,777577000000.0,18690000000.0,1380000000.0,20070000000.0,1322000000.0,6487000000.0,-1438000000.0,222000000.0,53202000000.0,7974000000.0,7969000000.0,7747000000.0,6487000000.0,13445000000.0,-2307000000.0,374219000000.0,354149000000.0,11138000000.0,263000000.0,-1296000000.0,6000000.0,,28504000000.0,427000000.0,139.79,18.41,127.27,0.01,0.01,0.145,0.131,0.01,0.11,1.0,0.134,-0.222,0.066,0.08,6.03,100.883,43077182805.333,5.48,0.723,0.03,0.05,0.091,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2018,1.33,62992000000.0,,4074000000.0,3929000000.0,815078000000.0,748128000000.0,766047000000.0,18333000000.0,2451000000.0,20784000000.0,1414000000.0,4834000000.0,822000000.0,161000000.0,58158000000.0,6310000000.0,6471000000.0,6310000000.0,4834000000.0,21664000000.0,,375478000000.0,354694000000.0,21664000000.0,155000000.0,-1521000000.0,6000000.0,,30470000000.0,417634855.0,150.83,9.75,117.4,0.01,0.01,0.084,0.076,0.005,0.094,1.0,0.1,0.17,0.068,0.056,4.46,94.947,39653037397.333,9.74,0.627,0.021,0.058,0.084,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2019,1.33,57243000000.0,,4186000000.0,412890000000.0,896552000000.0,1933000000.0,832833000000.0,19920000000.0,1933000000.0,21853000000.0,1540000000.0,5085000000.0,947000000.0,460000000.0,-55372000000.0,1871000000.0,2331000000.0,6673000000.0,5085000000.0,19625000000.0,-3804000000.0,412890000000.0,391037000000.0,15821000000.0,231000000.0,-1641000000.0,6000000.0,,32991000000.0,404800000.0,141.41,10.23,157.41,213.6,213.6,0.066,0.018,0.005,0.002,1.0,0.033,0.186,0.07,0.057,1.21,74.47,30145455445.333,7.28,0.527,0.01,0.069,0.083,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2020,1.33,49834000000.0,,-242000000.0,434406000000.0,940722000000.0,925000000.0,872512000000.0,20023000000.0,925000000.0,20948000000.0,1570000000.0,-323000000.0,-81000000.0,457000000.0,-52239000000.0,-2405000000.0,-1948000000.0,1247000000.0,-323000000.0,8368000000.0,-88000000.0,434406000000.0,413458000000.0,8280000000.0,242000000.0,-1766000000.0,6000000.0,,30749000000.0,395800000.0,125.91,-0.61,172.33,469.63,469.63,-0.004,-0.02,,-0.003,1.0,-0.048,0.251,0.075,0.056,-1.53,102.137,40425693184.0,-167.437,0.81,0.015,0.064,0.086,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2021,1.33,61408000000.0,,8868000000.0,391933000000.0,937582000000.0,722000000.0,874974000000.0,18896000000.0,722000000.0,19618000000.0,1474000000.0,9381000000.0,1674000000.0,204000000.0,-54961000000.0,6447000000.0,6651000000.0,12016000000.0,9381000000.0,9812000000.0,736000000.0,391933000000.0,372315000000.0,10548000000.0,284000000.0,-1814000000.0,6000000.0,,36652000000.0,387200000.0,158.6,19.65,161.69,542.84,542.84,0.143,0.065,0.01,0.007,1.0,0.105,0.178,0.075,0.062,4.37,100.377,38865846272.0,5.107,0.633,0.031,0.05,0.085,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2022,1.33,60050000000.0,,-1406000000.0,6100000000.0,689917000000.0,4989000000.0,672709000000.0,20282000000.0,775000000.0,21057000000.0,1589000000.0,-1776000000.0,-370000000.0,117000000.0,15007000000.0,-1068000000.0,-944000000.0,-187000000.0,-1776000000.0,5158000000.0,,324970000000.0,303913000000.0,5158000000.0,220000000.0,-1817000000.0,6000000.0,,33392000000.0,372300000.0,161.29,-3.78,46.22,1.22,62.83,-0.087,-0.023,-0.002,-0.002,1.0,-0.018,0.208,0.076,0.06,-0.67,92.26,34348398592.0,-24.407,0.573,0.042,0.038,0.08,0.08
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,2023,1.33,54265000000.0,,2488000000.0,971000000.0,721123000000.0,125000000.0,691336000000.0,20001000000.0,873000000.0,20874000000.0,1766000000.0,3072000000.0,613000000.0,-70000000.0,83000000.0,-116000000.0,-116000000.0,4867000000.0,3072000000.0,6510000000.0,,340745000000.0,319871000000.0,6510000000.0,257000000.0,-1846000000.0,6000000.0,,32352000000.0,363500000.0,149.28,6.76,81.94,7.77,3181.16,0.089,-0.002,0.003,,1.0,-0.002,0.2,0.085,0.068,-0.07,112.82,41010069504.0,16.69,0.755,0.043,0.038,0.084,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2014,0.64,2195404000.0,618720000.0,1144204000.0,187712000.0,9818676000.0,247141000.0,311505000.0,64364000.0,,64364000.0,6781000.0,1149955000.0,100799000.0,437114000.0,508573000.0,1068111000.0,1598418000.0,1251784000.0,1149955000.0,1606758000.0,-230183000.0,187712000.0,123348000.0,1376575000.0,28341000.0,-1200545000.0,17245000.0,4325000000.0,-374823000.0,172251000.0,12.75,5.27,55.19,0.76,0.76,0.121,0.102,0.116,0.112,0.718,0.486,0.088,0.105,0.096,157.52,204.507,35226477909.333,38.807,16.047,0.022,0.058,0.059,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2015,0.64,2381696000.0,635502000.0,1311244000.0,104285000.0,9778232000.0,261578000.0,580594000.0,319016000.0,28980000.0,319016000.0,610000.0,1317689000.0,57992000.0,426008000.0,514185000.0,1232009000.0,1725498000.0,1369846000.0,1317689000.0,1732601000.0,-294072000.0,104285000.0,-214731000.0,1438529000.0,31470000.0,-1371031000.0,17293000.0,4055000000.0,-434610000.0,172699000.0,13.79,6.1,53.26,0.4,0.4,0.143,0.124,0.134,0.13,0.733,0.517,0.044,0.002,0.002,2019.69,239.377,41340111530.667,39.243,17.36,0.017,0.062,0.057,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2016,0.64,2560549000.0,669083000.0,1453576000.0,183688000.0,10130338000.0,297935000.0,688684000.0,390749000.0,1665000.0,390749000.0,4210000.0,1460439000.0,67829000.0,433314000.0,516970000.0,1374496000.0,1879704000.0,1525615000.0,1460439000.0,1945336000.0,-351351000.0,183688000.0,-207061000.0,1593985000.0,37483000.0,-1505758000.0,17329000.0,4367500000.0,-487581000.0,173091000.0,14.79,6.84,54.55,0.62,0.62,0.154,0.134,0.144,0.14,0.739,0.537,0.046,0.011,0.01,326.48,215.723,37339768149.333,31.537,14.583,0.024,0.057,0.059,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2017,0.64,2668528000.0,707978000.0,1442217000.0,433376000.0,10732892000.0,337201000.0,1768523000.0,1431322000.0,11241000.0,1431322000.0,12690000.0,1448465000.0,94593000.0,454526000.0,537408000.0,1423142000.0,1972094000.0,1549500000.0,1448465000.0,1975679000.0,-460678000.0,433376000.0,-997946000.0,1515001000.0,37548000.0,-1630347000.0,17385000.0,4025000000.0,-675711000.0,173613000.0,15.37,6.75,51.63,1.29,1.29,0.161,0.128,0.134,0.137,0.735,0.533,0.065,0.009,0.008,112.15,212.327,36862670165.333,31.457,13.813,0.029,0.051,0.059,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2018,0.64,2754280000.0,739722000.0,1711031000.0,361218000.0,10928270000.0,371259000.0,1783542000.0,1412283000.0,1867000.0,1412283000.0,32542000.0,1717223000.0,337573000.0,483646000.0,602366000.0,1412192000.0,2177391000.0,2081146000.0,1717223000.0,2061503000.0,-478869000.0,361218000.0,-1051065000.0,1582634000.0,69936000.0,-1612680000.0,17413000.0,4025000000.0,-577360000.0,173969000.0,15.83,9.84,52.57,0.97,0.97,0.188,0.108,0.157,0.134,0.731,0.513,0.197,0.023,0.019,43.4,226.04,39323952469.333,22.973,14.277,0.022,0.058,0.057,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2019,0.64,2846823000.0,796783000.0,1520534000.0,409743000.0,11365444000.0,383284000.0,2285777000.0,1902493000.0,2015000.0,1902493000.0,45641000.0,1525651000.0,120305000.0,512918000.0,584901000.0,1563122000.0,2076040000.0,1686480000.0,1525651000.0,2067643000.0,-187312000.0,409743000.0,-1492750000.0,1880331000.0,25833000.0,-1608749000.0,17442000.0,4065000000.0,-665575000.0,174287000.0,16.33,7.3,52.1,1.07,1.07,0.168,0.131,0.134,0.142,0.72,0.549,0.079,0.024,0.022,34.25,214.987,37469381290.667,29.45,13.16,0.009,0.071,0.053,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2020,0.64,2915068000.0,867462000.0,1357213000.0,257560000.0,11816546000.0,394655000.0,3239647000.0,2544992000.0,1851000.0,2544992000.0,56283000.0,1361227000.0,140794000.0,553257000.0,636456000.0,1513970000.0,2067227000.0,1554290000.0,1361227000.0,2042902000.0,-169998000.0,257560000.0,-2287432000.0,1872904000.0,33363000.0,-1606429000.0,17458000.0,3792500000.0,-914791000.0,174494000.0,16.71,6.29,49.15,0.65,0.65,0.159,0.122,0.115,0.132,0.702,0.519,0.103,0.022,0.02,26.9,285.963,49898885120.0,45.463,17.12,0.015,0.064,0.055,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2021,0.64,3415824000.0,920598000.0,1953263000.0,734599000.0,17380908000.0,482091000.0,7957370000.0,7475279000.0,502483000.0,7475279000.0,90774000.0,1959639000.0,329243000.0,713428000.0,814682000.0,1924943000.0,2638371000.0,2373280000.0,1959639000.0,2543555000.0,-270238000.0,734599000.0,-6740680000.0,2273317000.0,59815000.0,-1588888000.0,17513000.0,4100000000.0,-550416000.0,174858000.0,19.53,9.91,53.89,1.52,1.52,0.209,0.092,0.112,0.114,0.73,0.564,0.168,0.012,0.01,21.21,322.947,56469808469.333,32.587,16.53,0.031,0.049,0.056,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2022,0.64,4182163000.0,1052907000.0,6577824000.0,775253000.0,17552307000.0,514680000.0,7385506000.0,6870826000.0,8270000.0,6870826000.0,136319000.0,4366274000.0,-2211550000.0,888146000.0,1002888000.0,2273916000.0,3162062000.0,4502593000.0,4366274000.0,3117141000.0,-459773000.0,775253000.0,-6095573000.0,2657368000.0,56703000.0,-3908497000.0,17527000.0,4350000000.0,-110231000.0,175257000.0,23.86,37.53,58.01,1.51,1.51,0.653,0.202,0.375,0.134,0.748,0.544,-0.507,0.02,0.03,16.68,275.57,48295571456.0,7.347,11.547,0.042,0.038,0.061,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,2023,0.64,4517690000.0,1147946000.0,2148327000.0,370002000.0,19809216000.0,598993000.0,9702270000.0,9103277000.0,810496000.0,9103277000.0,201132000.0,2170941000.0,10821000.0,970056000.0,1050688000.0,3217586000.0,3399782000.0,2360280000.0,2170941000.0,3246648000.0,-461137000.0,370002000.0,-8733275000.0,2785511000.0,41566000.0,-2305322000.0,17567000.0,4350000000.0,-267910000.0,175472000.0,25.75,11.11,57.6,0.62,0.62,0.214,0.161,0.108,0.168,0.746,0.712,0.005,0.022,0.022,16.0,285.465,50091114496.0,25.695,11.085,0.042,0.038,0.06,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2014,1.33,161212000000.0,136743000000.0,4762000000.0,16696000000.0,48741000000.0,11094000000.0,26704000000.0,7842000000.0,842000000.0,8684000000.0,291000000.0,5745000000.0,1654000000.0,995000000.0,21138000000.0,3331000000.0,6912000000.0,6707000000.0,5745000000.0,3529000000.0,-3773000000.0,5207000000.0,-3477000000.0,-244000000.0,134000000.0,-1062000000.0,6000000.0,,9309000000.0,565902000.0,284.88,8.4,38.94,1.5,1.2,0.221,0.078,0.098,0.088,0.152,0.021,0.288,0.034,0.024,11.45,80.443,45523042304.0,9.577,0.283,0.022,0.059,0.087,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2015,1.33,98975000000.0,74477000000.0,4227000000.0,12256000000.0,48580000000.0,7531000000.0,24642000000.0,8843000000.0,44000000.0,8887000000.0,331000000.0,6044000000.0,1764000000.0,1078000000.0,20041000000.0,4457000000.0,7226000000.0,6322000000.0,6044000000.0,5713000000.0,-5764000000.0,3074000000.0,-5813000000.0,-51000000.0,144000000.0,-1172000000.0,6000000.0,,12348000000.0,542355000.0,182.49,7.78,44.14,1.63,1.17,0.183,0.099,0.087,0.109,0.248,0.045,0.292,0.037,0.026,13.47,80.103,43444443818.667,10.297,0.437,0.018,0.061,0.088,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2016,1.33,84279000000.0,63636000000.0,1555000000.0,12680000000.0,51653000000.0,9463000000.0,27928000000.0,9588000000.0,550000000.0,10138000000.0,359000000.0,2191000000.0,547000000.0,1168000000.0,19601000000.0,1042000000.0,3698000000.0,2461000000.0,2191000000.0,2963000000.0,-2844000000.0,2711000000.0,-7427000000.0,119000000.0,156000000.0,-1282000000.0,6000000.0,,12608000000.0,527531000.0,159.76,2.94,44.97,1.34,1.01,0.07,0.024,0.03,0.025,0.245,0.012,0.25,0.035,0.027,2.9,82.697,43625055573.333,28.127,0.517,0.023,0.058,0.085,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2017,1.33,102354000000.0,80727000000.0,5106000000.0,14390000000.0,54371000000.0,10107000000.0,26943000000.0,10069000000.0,41000000.0,10110000000.0,460000000.0,3555000000.0,-1693000000.0,1318000000.0,19856000000.0,1771000000.0,5342000000.0,3873000000.0,3555000000.0,3648000000.0,-1832000000.0,3119000000.0,-6991000000.0,1816000000.0,142000000.0,-1395000000.0,6000000.0,,16306000000.0,515090000.0,198.71,9.9,53.25,1.42,1.09,0.204,0.074,0.094,0.04,0.211,0.017,-0.476,0.046,0.067,3.85,100.52,51776847872.0,10.157,0.503,0.029,0.051,0.092,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2018,1.33,111461000000.0,99286000000.0,5595000000.0,13209000000.0,54302000000.0,8935000000.0,27149000000.0,11093000000.0,67000000.0,11160000000.0,527000000.0,7445000000.0,1572000000.0,1356000000.0,6982000000.0,5193000000.0,9286000000.0,7694000000.0,7445000000.0,7573000000.0,-2639000000.0,3019000000.0,-8141000000.0,4934000000.0,100000000.0,-1436000000.0,6000000.0,,20489000000.0,470708000.0,236.79,11.89,57.69,1.48,1.08,0.227,0.114,0.103,0.114,0.109,0.047,0.211,0.047,0.037,9.85,101.27,47668599466.667,8.517,0.427,0.022,0.058,0.088,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2019,1.33,107293000000.0,96870000000.0,3076000000.0,14395000000.0,58720000000.0,11646000000.0,31551000000.0,11216000000.0,547000000.0,11763000000.0,481000000.0,4178000000.0,801000000.0,1341000000.0,7164000000.0,5505000000.0,6846000000.0,4358000000.0,4178000000.0,4808000000.0,-3873000000.0,1614000000.0,-10149000000.0,935000000.0,169000000.0,-1570000000.0,6000000.0,,22064000000.0,451364000.0,237.71,6.8,60.19,1.24,0.91,0.124,0.121,0.052,0.117,0.097,0.051,0.192,0.041,0.033,11.44,66.96,30223333376.0,9.843,0.28,0.009,0.07,0.083,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2020,1.33,64129000000.0,59102000000.0,-3714000000.0,13276000000.0,54721000000.0,9518000000.0,33198000000.0,14906000000.0,987000000.0,15893000000.0,521000000.0,-4964000000.0,-1250000000.0,1395000000.0,6571000000.0,-287000000.0,1108000000.0,-4443000000.0,-4964000000.0,2111000000.0,-2920000000.0,2514000000.0,-13379000000.0,-809000000.0,127000000.0,-1575000000.0,6000000.0,,16500000000.0,439530000.0,145.9,-8.45,48.97,1.39,0.99,-0.196,-0.006,-0.068,-0.006,0.078,-0.005,0.252,0.033,0.024,-0.55,82.387,36211412309.333,-9.747,0.563,0.015,0.064,0.078,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2021,1.33,111476000000.0,103707000000.0,1315000000.0,14697000000.0,55594000000.0,12801000000.0,33957000000.0,12959000000.0,1489000000.0,14448000000.0,605000000.0,1740000000.0,146000000.0,1605000000.0,7301000000.0,3826000000.0,5431000000.0,2066000000.0,1740000000.0,6017000000.0,-1860000000.0,3147000000.0,-11301000000.0,4157000000.0,144000000.0,-1585000000.0,7000000.0,,16216000000.0,440028000.0,253.34,2.97,49.17,1.15,0.88,0.069,0.104,0.024,0.089,0.07,0.034,0.084,0.042,0.038,6.32,89.603,39427975850.667,30.17,0.353,0.031,0.05,0.08,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2022,1.33,169990000000.0,151561000000.0,11024000000.0,21922000000.0,76442000000.0,15889000000.0,42336000000.0,16661000000.0,529000000.0,17190000000.0,642000000.0,14639000000.0,3248000000.0,1629000000.0,8809000000.0,12745000000.0,14374000000.0,14914000000.0,14639000000.0,10813000000.0,-2194000000.0,6133000000.0,-11057000000.0,8619000000.0,210000000.0,-1793000000.0,7000000.0,,25432000000.0,471497000.0,360.53,23.36,72.34,1.38,1.17,0.374,0.212,0.144,0.211,0.108,0.075,0.222,0.037,0.029,19.85,102.32,48243572736.0,4.38,0.287,0.042,0.038,0.076,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,2023,1.33,147399000000.0,136246000000.0,7015000000.0,19941000000.0,75501000000.0,15856000000.0,43851000000.0,19359000000.0,1482000000.0,19359000000.0,928000000.0,9469000000.0,2230000000.0,2006000000.0,3232000000.0,7921000000.0,9927000000.0,10173000000.0,9469000000.0,7029000000.0,-2418000000.0,3323000000.0,-16036000000.0,4611000000.0,297000000.0,-1882000000.0,7000000.0,1060000000.0,30550000000.0,450136000.0,327.45,15.56,70.31,1.26,1.02,0.222,0.115,0.093,0.133,0.076,0.054,0.236,0.048,0.037,8.54,144.275,64943372288.0,9.27,0.44,0.043,0.038,0.08,0.08
PTC,PTC Inc.,Technology,Software - Application,2014,1.18,1356967000.0,373683000.0,160194000.0,529342000.0,2199954000.0,382544000.0,1346065000.0,611875000.0,25000000.0,611875000.0,8155000.0,186112000.0,25918000.0,77307000.0,758302000.0,196576000.0,330695000.0,194267000.0,186112000.0,304552000.0,-25275000.0,293654000.0,-318221000.0,279277000.0,50889000.0,,1150000.0,,-650171000.0,119547761.0,11.35,1.34,7.14,1.38,1.73,0.188,0.113,0.073,0.108,0.725,0.145,0.139,0.013,0.012,24.1,37.467,4479056213.333,27.96,3.303,0.021,0.06,0.081,0.08
PTC,PTC Inc.,Technology,Software - Application,2015,1.18,1255242000.0,334734000.0,62097000.0,470692000.0,2209913000.0,386850000.0,1335202000.0,668125000.0,50000000.0,668125000.0,14742000.0,41065000.0,-21032000.0,84433000.0,820943000.0,56156000.0,227407000.0,55807000.0,41065000.0,179903000.0,-30628000.0,273417000.0,-394708000.0,149275000.0,50182000.0,,1137000.0,14540000.0,-602614000.0,115992682.0,10.82,0.54,7.54,1.22,1.58,0.071,0.053,0.028,0.031,0.733,0.045,-0.512,0.022,0.033,3.81,36.05,4181536170.667,66.757,3.33,0.019,0.06,0.083,0.08
