Ticker,Company Name,Sector,Industry,Beta,Calendar Year,Period,Filing Date,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price Dates,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,1.33,2023,FY,,54265000000.0,,2488000000,971000000.0,721123000000,125000000,691336000000,20001000000,873000000.0,20874000000,1766000000.0,3072000000,613000000,-70000000,83000000,-116000000,-116000000,4867000000,3072000000,6510000000,,340745000000,319871000000,6510000000,257000000.0,-1846000000.0,6000000.0,,32352000000.0,363500000,149.28,6.76,81.94,7.77,3181.16,0.089,-0.002,0.003,,1.0,-0.002,0.2,0.085,0.068,-0.07,,118.59,43107463168,17.54,0.79,0.043,0.038,0.084,0.08
PSA,Public Storage,Real Estate,REIT - Industrial,0.64,2023,FY,,4517690000.0,1147946000.0,2148327000,370002000.0,19809216000,598993000,9702270000,9103277000,810496000.0,9103277000,201132000.0,2170941000,10821000,970056000,1050688000,3217586000,3399782000,2360280000,2170941000,3246648000,-461137000.0,370002000,-8733275000,2785511000,41566000.0,-2305322000.0,17567000.0,4350000000.0,-267910000.0,175472000,25.75,11.11,57.6,0.62,0.62,0.214,0.161,0.108,0.168,0.746,0.712,0.005,0.022,0.022,16.0,,292.31,51292221440,26.31,11.35,0.042,0.038,0.06,0.08
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,1.33,2023,FY,,147399000000.0,136246000000.0,7015000000,19941000000.0,75501000000,15856000000,43851000000,19359000000,1482000000.0,19359000000,928000000.0,9469000000,2230000000,2006000000,3232000000,7921000000,9927000000,10173000000,9469000000,7029000000,-2418000000.0,3323000000,-16036000000,4611000000,297000000.0,-1882000000.0,7000000.0,1060000000.0,30550000000.0,450136000,327.45,15.56,70.31,1.26,1.02,0.222,0.115,0.093,0.133,0.076,0.054,0.236,0.048,0.037,8.54,,140.24,63127072768,9.01,0.43,0.043,0.038,0.079,0.08
PTC,PTC Inc.,Technology,Software - Application,1.18,2023,FY,,2097053000.0,441006000.0,245540000,1099501000.0,6288842000,681550000,3611552000,1888977000,9375000.0,1888977000,-129417000.0,332566000,87026000,167895,1198033000,458474000,594716000,203149000,332566000,610861000,-24614000.0,288103000,-1600874000,586247000,206459000.0,,1188000.0,,973277000.0,118341000,17.72,2.07,22.62,1.61,1.87,0.092,0.074,0.039,0.082,0.79,0.219,0.262,-0.068,-0.051,-3.54,,178.41,21113217024,86.19,10.07,0.042,0.04,0.076,0.08
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,1.03,2023,FY,,20882206000.0,18234134000.0,744689000,7676897000.0,16237225000,5213116000,9953870000,3631694000,613197000.0,4463697000,186913000.0,969956000,219267000,167895,1513796000,1134276000,1748076000,1150869000,969956000,1575952000,-434803000.0,1293900000,-3169797000,1141149000,126762000.0,-47752000.0,2000.0,,4858066000.0,145222000,143.8,5.13,43.27,1.47,1.44,0.119,0.083,0.046,0.103,0.127,0.054,0.226,0.042,0.032,6.07,,266.57,38711828480,51.96,1.85,0.043,0.037,0.076,0.08
PYPL,"PayPal Holdings, Inc.",Financial Services,Financial - Credit Services,1.42,2023,FY,,29771000000.0,16067000000.0,4246000000,62569000000.0,82166000000,48466000000,61115000000,9676000000,1393000000.0,9676000000,347000000.0,5411000000,1165000000,1072000000,8760000000,5028000000,6545000000,5758000000,5411000000,4843000000,-623000000.0,14057000000,4381000000,4220000000,1475000000.0,,,,23200000000.0,1103000000,26.99,3.85,19.09,1.29,1.29,0.202,0.123,0.052,0.149,0.46,0.169,0.215,0.036,0.028,14.49,,63.43,69963292672,16.48,2.35,0.043,0.037,0.087,0.08
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,1.27,2023,FY,,35820000000.0,15869000000.0,7232000000,22464000000.0,51040000000,9628000000,29459000000,14484000000,914000000.0,15398000000,694000000.0,7443000000,104000000,1809000000,12163000000,7788000000,9597000000,8030000000,7443000000,11299000000,-1450000000.0,11324000000,-4074000000,9849000000,2484000000.0,-3462000000.0,490000000.0,,20733000000.0,1117000000,32.07,6.47,19.32,2.33,1.67,0.335,0.208,0.142,0.188,0.557,0.217,0.014,0.045,0.044,11.22,,203.81,227655761920,31.5,6.36,0.044,0.04,0.087,0.08
QRVO,"Qorvo, Inc.",Technology,Semiconductors,1.46,2023,FY,,3569399000.0,2272457000.0,103152000,2029794000.0,6691903000,555763000,2789109000,2048073000,19357000.0,2048073000,68463000.0,124629000,21477000,338848000,1113774000,183168000,193092000,193092000,124629000,843231000,-158953000.0,808757000,-1239316000,684278000,105580000.0,,3821474000.0,,84495000.0,102206000,34.92,1.01,38.19,3.65,2.22,0.026,0.025,0.015,0.03,0.363,0.051,0.172,0.033,0.028,2.68,,105.56,10788865024,104.51,3.02,0.041,0.04,0.087,0.08
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,2.63,2023,FY,,13900000000.0,9225000000.0,1697000000,1792000000.0,35131000000,9401000000,30232000000,19732000000,1785000000.0,22130000000,1402000000.0,1704000000,7000000,167895,1787000000,2888000000,4343000000,3106000000,1704000000,4477000000,-3897000000.0,522000000,-21608000000,580000000,126000000.0,,3000000.0,,-10000000.0,256000000,54.3,6.63,19.14,0.19,0.16,0.359,0.11,0.048,0.112,0.336,0.208,0.004,0.063,0.063,2.06,,160.73,41146880000,24.24,2.96,0.043,0.038,0.114,0.08
REG,Regency Centers Corporation,Real Estate,REIT - Retail,1.22,2023,FY,,1322466000.0,394769000.0,364557000,325099000.0,12426913000,510612000,5234978000,4248012000,152000000.0,4400012000,155776000.0,370867000,246814000,806563000,459547000,325334000,872938000,767147000,370867000,719591000,-265791000.0,84971000,-4315041000,453800000,20075000.0,-456478000.0,1846000.0,225000000.0,-1871603000.0,176085000,7.51,2.04,40.84,0.64,,0.052,0.01,0.029,0.027,0.702,0.246,0.666,0.035,0.012,2.09,,61.67,10859161600,30.23,8.21,0.043,0.037,0.066,0.08
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,0.13,2023,FY,,13117200000.0,1815800000.0,3953600000,19479200000.0,33080200000,3423400000,7107100000,2702900000,,2702900000,73000000.0,4199300000,245700000,421000000,7068200000,4047100000,5130100000,4272300000,4199300000,4594000000,-926400000.0,10844800000,8141900000,3667600000,885000000.0,,100000.0,,27260300000.0,106700000,122.94,37.05,243.42,5.69,4.94,0.152,0.133,0.12,0.136,0.862,0.308,0.059,0.027,0.025,55.44,,1001.73,106884587520,27.04,8.15,0.044,0.036,0.048,0.08
RF,Regions Financial Corporation,Financial Services,Banks - Regional,1.2,2023,FY,,8897000000.0,2306000000.0,2074000000,7430000000.0,152194000000,113204000000,134701000000,2330000000,92000000.0,2865000000,322000000.0,2607000000,533000000,236000000,848000000,2607000000,2607000000,2929000000,2607000000,2364000000,-348000000.0,1889000000,-976000000,2016000000,61000000.0,-885000000.0,10000000.0,1659000000.0,8186000000.0,936000000,9.51,2.11,18.69,0.07,0.09,0.119,0.104,0.014,0.067,0.741,0.293,0.204,0.112,0.089,8.1,,19.2,17971200000,9.1,2.02,0.043,0.037,0.088,0.08
RJF,"Raymond James Financial, Inc.",Financial Services,Financial - Capital Markets,1.03,2023,FY,,11468000000.0,271000000.0,1739000000,21019000000.0,78360000000,5447000000,68173000000,3139000000,456000000.0,3139000000,1373000000.0,2280000000,541000000,167895,5508000000,7213000000,7213000000,3653000000,2280000000,-3514000000,-173000000.0,18494000000,15355000000,-3687000000,237000000.0,-355000000.0,2000000.0,79000000.0,10213000000.0,211800000,54.15,8.16,48.1,3.86,0.84,0.17,0.398,0.022,0.099,0.976,0.629,0.237,0.437,0.334,5.25,,111.81,23681357824,13.7,2.06,,,0.039,0.08
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,1.53,2023,FY,,6443600000.0,2277800000.0,522700000,3324100000.0,6789500000,1493500000,4359000000,2594900000,266700000.0,2861600000,40400000.0,691900000,169200000,220500000,3408900000,704200000,1005500000,732300000,691900000,411000000,-217500000.0,1565700000,-1295900000,193500000,75500000.0,-198300000.0,1300000.0,,6598200000.0,67700000,95.18,7.72,35.9,2.23,1.51,0.215,0.1,0.077,0.133,0.647,0.109,0.245,0.014,0.011,17.43,,141.85,9603245056,18.37,1.49,0.041,0.04,0.08,0.08
RMD,ResMed Inc.,Healthcare,Medical - Instruments & Supplies,0.66,2023,FY,,4222993000.0,1867331000.0,897556000,2367830000.0,6751708000,758533000,2621805000,1548087000,31821000.0,1579908000,-47379000.0,1101664000,204108000,167895,1203665000,1131871000,1339536000,1054285000,1101664000,693299000,-134000000.0,227891000,-1352017000,559299000,71142000.0,-258276000.0,588000.0,,4253016000.0,146765000,28.77,6.12,28.14,3.12,1.81,0.217,0.161,0.133,0.189,0.558,0.268,0.185,-0.03,-0.024,-23.89,,185.86,27277742080,30.37,6.46,0.045,0.03,0.063,0.08
ROK,"Rockwell Automation, Inc.",Industrials,Industrial - Machinery,1.37,2023,FY,,9058000000.0,5341000000.0,1278000000,4644100000.0,11304000000,1253500000,7560600000,3148200000,103300000.0,3251500000,135300000.0,1608500000,330500000,167895,2023700000,1622000000,1872400000,1743800000,1608500000,1374600000,-160500000.0,1071800000,-2179700000,1214100000,88300000.0,-542400000.0,181400000.0,,9255200000.0,114800000,78.9,12.03,32.61,3.7,2.58,0.359,0.189,0.113,0.161,0.41,0.179,0.205,0.042,0.033,11.99,,265.08,30431184896,22.03,3.36,0.043,0.04,0.088,0.08
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Products & Services,0.7,2023,FY,,3073278000.0,1469871000.0,434957000,406639000.0,2595460000,576689000,1439893000,724145000,92203000.0,816348000,19055000.0,586257000,151300000,167895,1014985000,583226000,710260000,605312000,586257000,528366000,-32465000.0,103825000,-712523000,495901000,24605000.0,-264348000.0,484080000.0,,566402000.0,489949000,6.27,0.89,2.36,0.71,0.65,0.376,0.219,0.168,0.289,0.522,0.19,0.258,0.023,0.017,30.61,,49.35,24178982912,55.45,7.87,0.042,0.038,0.067,0.08
ROP,"Roper Technologies, Inc.",Industrials,Industrial - Machinery,1.02,2023,FY,,6177800000.0,1870600000.0,1384200000,1481400000.0,28167500000,2963200000,10722700000,5830600000,499500000.0,6330100000,164700000.0,1743100000,374700000,755200000,2562000000,1745200000,2500400000,1923600000,1743100000,2035100000,-108000000.0,214300000,-6115800000,1927100000,123500000.0,-290200000.0,1100000.0,,14816300000.0,106600000,57.95,12.8,163.65,0.5,0.46,0.079,0.058,0.049,0.069,0.697,0.282,0.215,0.026,0.02,10.6,,557.54,59433762816,43.56,9.62,0.043,0.037,0.075,0.08
RSG,"Republic Services, Inc.",Industrials,Waste Management,0.7,2023,FY,,14964500000.0,10541500000.0,1731000000,2381000000.0,31410100000,4228300000,20866600000,11648700000,987100000.0,13069100000,537500000.0,2191500000,460100000,1599300000,1579700000,2843300000,4442600000,2728600000,2191500000,3617800000,-1631100000.0,140000000,-12929100000,1986700000,40900000.0,-638100000.0,3200000.0,,8433900000.0,316182000,47.33,5.47,33.35,0.56,0.54,0.164,0.097,0.055,0.105,0.296,0.19,0.21,0.041,0.032,5.29,,193.54,61193863168,35.38,4.09,0.044,0.036,0.063,0.08
RTX,RTX Corporation,Industrials,Aerospace & Defense,0.54,2023,FY,,68920000000.0,56831000000.0,3195000000,48417000000.0,161869000000,46761000000,100424000000,43767000000,1472000000.0,45239000000,1653000000.0,3836000000,456000000,4211000000,6748000000,3561000000,9700000000,5304000000,3836000000,7883000000,-3166000000.0,6587000000,-38652000000,4717000000,425000000.0,-3239000000.0,37055000000.0,,52154000000.0,1426000000,48.33,2.24,43.09,1.04,0.78,0.053,0.03,0.02,0.031,0.175,0.052,0.119,0.036,0.032,2.15,,107.09,152710332416,47.81,2.22,0.044,0.036,0.057,0.08
RVTY,"Revvity, Inc.",Healthcare,Medical - Diagnostics & Research,1.05,2023,FY,,2750571000.0,1575993000.0,179503000,3001091000.0,13564665000,1450463000,5691926000,3177770000,721872000.0,4032389000,98813000.0,182976000,3473000,431769000,874016000,300562000,732331000,281789000,182976000,91272000,-81368000.0,1604289000,-2428100000,9904000,41410000.0,-34966000.0,123426000.0,,5609212000.0,124704000,22.06,1.44,63.13,2.07,1.77,0.023,0.025,0.013,0.025,0.427,0.109,0.019,0.024,0.024,3.04,,102.82,12822065152,71.4,4.66,0.045,0.035,0.068,0.08
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,0.64,2023,FY,,2711584000.0,1341668000.0,501812000,484267000.0,10178441000,1363259000,15314276000,11681170000,916609000.0,14463465000,426887000.0,548503000,51088000,167895,270805000,1099111000,1835626000,979787000,548503000,1544393000,-366659000.0,247722000,-14215743000,1177734000,87919000.0,-369960000.0,1080000.0,,-7450824000.0,108204000,25.06,4.64,-47.46,0.36,0.36,-0.097,0.134,0.049,0.125,0.505,0.405,0.093,0.03,0.027,2.57,,189.0,20450555904,40.73,7.54,0.044,0.036,0.05,0.08
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,0.94,2023,FY,,35975600000.0,26129400000.0,4124500000,7303400000.0,29445500000,9345300000,37433300000,21472400000,3127400000.0,24599800000,550100000.0,5401900000,1277200000,1450300000,4343300000,5870800000,7332800000,5951800000,5401900000,6008700000,-2333600000.0,3953000000,-20646800000,3675100000,302700000.0,-2431800000.0,1100000.0,,-7255800000.0,1146800000,31.37,3.6,-6.97,0.78,0.59,-0.516,0.27,0.14,0.292,0.274,0.163,0.236,0.022,0.017,10.67,,79.27,90906836992,22.02,2.53,0.042,0.04,0.065,0.08
SCHW,The Charles Schwab Corporation,Financial Services,Financial - Capital Markets,0.99,2023,FY,,18837000000.0,6180000000.0,5067000000,143840000000.0,495550000000,6553000000,454592000000,48757000000,10470000000.0,59973000000,2900000000.0,6378000000,1311000000,1338000000,10063000000,9278000000,10616000000,9278000000,6378000000,-4172000000,-700000000.0,67577000000,7604000000,-4872000000,320000000.0,-2276000000.0,21000000.0,9191000000.0,33901000000.0,1824000000,10.33,2.55,22.46,21.95,21.95,0.124,0.074,0.01,0.019,0.672,0.492,0.206,0.048,0.038,3.2,,73.56,134173442048,28.85,7.12,0.043,0.037,0.067,0.08
SHW,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,1.16,2023,FY,,23051900000.0,12293800000.0,2388800000,5512900000.0,22954400000,6626900000,19105400000,8377900000,1922300000.0,11809700000,417500000.0,3109900000,721100000,622500000,7065400000,3692700000,4315200000,3527400000,3109900000,3521900000,-888400000.0,276800000,-11532900000,2633500000,115900000.0,-623700000.0,91800000.0,,5288300000.0,255400000,90.26,9.35,15.07,0.83,0.48,0.643,0.202,0.104,0.226,0.467,0.16,0.232,0.035,0.027,8.84,,300.55,76760473600,32.14,3.33,0.042,0.038,0.078,0.08
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,0.24,2023,FY,,8529200000.0,5727400000.0,-91300000,2858700000.0,14991400000,1986700000,7700600000,4314200000,33200000.0,4314200000,152000000.0,-9200000,82100000,431000000,1621100000,1166000000,1602500000,142800000,-9200000,1188000000,-471000000.0,1143600000,-3170600000,717000000,25600000.0,-430200000.0,26100000.0,,2132100000.0,106200000,80.31,-0.86,68.65,1.44,0.93,-0.012,0.994,-0.006,0.09,0.328,0.137,-8.924,0.035,0.35,7.67,,125.88,13368456192,-146.37,1.57,0.043,0.04,0.125,0.08
SLB,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,1.57,2023,FY,,33135000000.0,26572000000.0,4203000000,17718000000.0,47957000000,13395000000,26598000000,10842000000,1123000000.0,11965000000,503000000.0,5282000000,1007000000,1759000000,1075000000,5830000000,7589000000,5713000000,5282000000,6637000000,-2092000000.0,3989000000,-7976000000,4545000000,293000000.0,-1317000000.0,11624000000.0,,13497000000.0,1425000000,23.25,2.95,14.99,1.32,1.0,0.208,0.147,0.088,0.169,0.198,0.176,0.191,0.042,0.034,11.59,,46.53,66305249280,15.77,2.0,0.046,0.034,0.09,0.08
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,1.27,2023,FY,,7123482000.0,5840470000.0,639998000,3179426000.0,3674729000,1374652000,1702559000,120179000,170123000.0,290302000,10491000.0,754297000,110666000,167895,521870000,761142000,764788000,761155000,754297000,663580000,-36793000.0,440459000,150157000,626787000,54433000.0,,538352000.0,,1433014000.0,52925000,134.6,12.09,37.26,2.31,1.26,0.324,0.287,0.174,0.331,0.18,0.107,0.147,0.036,0.031,72.55,,890.35,47121772544,73.64,6.61,0.046,0.03,0.089,0.08
SNA,Snap-on Incorporated,Industrials,Manufacturing - Tools & Accessories,0.98,2023,FY,,5108300000.0,2488700000.0,1011100000,3652000000.0,7544900000,941600000,2451500000,1184600000,41000000.0,1281300000,51500000.0,1328000000,293400000,167895,1313700000,1305900000,1405200000,1356000000,1328000000,1154200000,-95000000.0,1001500000,-279800000,1059200000,44700000.0,-355600000.0,67500000.0,,6948500000.0,52900000,96.57,19.11,96.28,3.88,2.81,0.199,0.162,0.134,0.198,0.513,0.256,0.221,0.04,0.031,25.36,,268.68,14213172224,14.06,2.78,0.043,0.037,0.075,0.08
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,1.07,2023,FY,,5842619000.0,1222193000.0,1229888000,3430624000.0,10333131000,2985451000,4148830000,602113000,85690000.0,687803000,1178000.0,1301782000,83657000,247120000,3274165000,1269259000,1670383000,1314723000,1301782000,1703274000,-191822000.0,1590552000,902749000,1511452000,563292000.0,,1521000.0,,6741699000.0,152146000,38.4,8.08,40.65,1.15,1.04,0.2,0.174,0.119,0.173,0.791,0.217,0.064,0.002,0.002,1077.47,,543.91,82753732608,67.32,14.16,0.046,0.034,0.082,0.08
SO,The Southern Company,Utilities,Regulated Electric,0.5,2023,FY,,25253000000.0,13545000000.0,3976000000,10432000000.0,139331000000,13467000000,104106000000,58517000000,4973000000.0,63490000000,2446000000.0,4345000000,496000000,4986000000,5882000000,5826000000,11509000000,6918000000,4345000000,7553000000,-9095000000.0,748000000,-62742000000,-1542000000,137000000.0,-3035000000.0,5423000000.0,,12482000000.0,1092000000,23.13,3.64,32.26,0.77,0.53,0.126,0.054,0.028,0.046,0.464,0.231,0.114,0.038,0.034,2.38,,75.47,82413240320,20.73,3.26,0.045,0.035,0.05,0.08
SOLV,Solventum Corporation,Healthcare,Medical - Care Facilities,,2023,FY,,8241000000.0,3681000000.0,692000000,2916000000.0,14377000000,1771000000,10968000000,8303000000,29000000.0,8303000000,,910000000,218000000,561000000,3080000000,1480000000,2041000000,910000000,910000000,1915000000,-290000000.0,600000000,-7703000000,1625000000,39000000.0,,2000000.0,,,172466022,47.78,4.01,19.77,1.65,1.16,0.203,0.096,0.048,0.117,0.553,0.18,0.24,,,,,64.69,11156827136,16.13,1.35,0.045,0.035,0.026,0.08
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,1.77,2023,FY,,5658836000.0,931129000.0,6980,3588374000.0,34283495000,3456012000,30595897000,26033423000,2946165000.0,26518284000,854648000.0,6980,81874000,1262107000,1920685000,2807022000,4069129000,936528980,6980,3930793000,-793283000.0,2168991000,-24349293000,3137510000,26700000.0,-2441133000.0,33000.0,41106000.0,-6095576000.0,326807326,17.32,,11.28,1.04,0.41,,-1028.766,,0.091,0.836,0.496,11729.799,0.032,-378.003,3.28,,147.59,48233492480,,8.52,0.043,0.037,-134.027,0.08
SPGI,S&P Global Inc.,Financial Services,Financial - Data & Stock Exchanges,1.16,2023,FY,,12497000000.0,4141000000.0,2626000000,5143000000.0,60589000000,6125000000,22489000000,11953000000,47000000.0,12000000000,334000000.0,3671000000,778000000,1143000000,4302000000,4020000000,5233000000,3738000000,3671000000,3710000000,-143000000.0,1316000000,-10684000000,3567000000,171000000.0,-1147000000.0,415000000.0,,18728000000.0,318400000,39.25,8.25,119.66,0.84,0.84,0.077,0.069,0.043,0.074,0.669,0.322,0.212,0.028,0.022,12.04,,437.19,139201298432,52.99,11.14,0.043,0.038,0.081,0.08
SRE,Sempra,Utilities,Diversified Utilities,0.75,2023,FY,,15802000000.0,12055000000.0,3075000000,5470000000.0,87181000000,10090000000,53527000000,26483000000,3387000000.0,31745000000,1710000000.0,2627000000,490000000,2227000000,677000000,3070000000,5297000000,5275000000,2627000000,6218000000,-8397000000.0,285000000,-31460000000,-2179000000,80000000.0,-1527000000.0,12204000000.0,909000000.0,15732000000.0,630296000,25.07,4.81,53.39,0.54,0.49,0.107,0.043,0.035,0.04,0.237,0.194,0.187,0.054,0.044,1.8,,74.97,47253291008,15.59,2.99,0.045,0.035,0.06,0.08
STE,STERIS plc,Healthcare,Medical - Devices,0.83,2023,FY,,4957839000.0,2798147000.0,107030000,2011442000.0,10821839000,861844000,4734667000,3018655000,94961000.0,3018655000,109620000.0,157348000,51535000,167895,1400457000,268185000,1250285000,268185000,157348000,756947000,-361969000.0,208357000,-2810298000,394978000,38951000.0,-183498000.0,4486375000.0,,1911533000.0,99706000,49.72,1.07,61.05,2.33,1.53,0.018,0.02,0.01,0.027,0.436,0.054,0.328,0.036,0.024,2.45,,223.99,22333147136,209.34,4.5,0.04,0.04,0.067,0.08
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,1.36,2023,FY,,18795316000.0,15061420000.0,2450882000,6787826000.0,14982793000,2332296000,6143266000,2611069000,480990000.0,3199206000,109484000.0,3218943000,751611000,167895,588621000,3145275000,3583079000,3311977000,3218943000,3519928000,-1657905000.0,2122097000,-1077109000,1862023000,61744000.0,-271317000.0,651000.0,,13545590000.0,166552000,112.85,14.72,53.07,2.91,1.67,0.276,0.202,0.164,0.249,0.199,0.167,0.233,0.034,0.026,28.73,,127.13,21173755904,8.64,1.13,0.044,0.036,0.084,0.08
STT,State Street Corporation,Financial Services,Asset Management,1.52,2023,FY,,11945000000.0,426000000.0,1944000000,52379000000.0,297258000000,2660000000,273459000000,15667000000,5833000000.0,21500000000,6421000000.0,2316000000,372000000,167895,-9203000000,2316000000,2316000000,8737000000,2316000000,690000000,-816000000.0,48573000000,27073000000,-126000000,220000000.0,-970000000.0,504000000.0,1976000000.0,27957000000.0,322337000,37.06,5.65,73.83,19.69,68.79,0.082,0.043,0.007,0.008,0.964,0.194,0.161,0.299,0.251,0.36,,72.4,23337199616,12.81,1.95,0.042,0.038,0.172,0.08
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,1.04,2023,FY,,7384000000.0,6033000000.0,-529000000,2905000000.0,7556000000,2592000000,8755000000,5388000000,63000000.0,5451000000,313000000.0,-496000000,33000000,167895,1291000000,-342000000,542000000,-183000000,-496000000,942000000,-316000000.0,786000000,-4665000000,626000000,115000000.0,-582000000.0,,,-8670000000.0,207000000,35.67,-2.56,-5.79,1.12,0.68,0.441,-0.086,-0.07,-0.069,0.183,-0.046,-0.067,0.057,0.061,-1.09,,89.99,18627930112,-35.15,2.52,0.044,0.04,0.077,0.08
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,0.86,2023,FY,,9452600000.0,4683600000.0,-38500000,3496100000.0,24662300000,2968300000,15928400000,11286500000,1174800000.0,12461300000,398700000.0,383600000,422100000,167895,1926100000,2842900000,3226700000,782300000,383600000,2756900000,-1035400000.0,133500000,-12327800000,1721500000,68500000.0,-587700000.0,2100000.0,,12343900000.0,192543000,49.09,-0.2,45.36,1.18,0.54,-0.005,-0.014,-0.002,0.131,0.505,0.301,1.1,0.032,-0.003,7.13,,235.87,45415116800,-1179.35,4.8,0.039,0.04,0.058,0.08
SWK,"Stanley Black & Decker, Inc.",Industrials,Manufacturing - Tools & Accessories,1.25,2023,FY,,15781100000.0,11682200000.0,-296200000,7017300000.0,23663800000,5883200000,14607700000,6101000000,1203600000.0,7683500000,553300000.0,-375700000,-94000000,625100000,3191300000,907600000,1532700000,163100000,-375700000,1191300000,-338700000.0,454600000,-7228900000,852600000,83800000.0,-482600000.0,442300000.0,,8540200000.0,149751000,105.38,-1.98,60.47,1.19,0.39,-0.033,0.042,-0.012,0.051,0.26,0.058,0.25,0.072,0.054,1.64,,77.75,11643140096,-39.27,0.74,0.045,0.035,0.075,0.08
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,1.23,2023,FY,,4772400000.0,2665100000.0,982800000,2722500000.0,8426700000,1051800000,2344000000,1292200000,299400000.0,1292200000,64400000.0,1078800000,96000000,167895,954000000,1125000000,1785200000,1143200000,1078800000,1856400000,-236100000.0,738500000,-553700000,1620300000,185100000.0,-405200000.0,39900000.0,,5876000000.0,159400000,29.94,6.17,38.16,2.59,1.52,0.162,0.134,0.117,0.152,0.442,0.236,0.089,0.05,0.045,17.47,,114.26,18213044224,18.52,3.82,0.042,0.04,0.086,0.08
SYF,Synchrony Financial,Financial Services,Financial - Credit Services,1.63,2023,FY,,13627000000.0,3246000000.0,2238000000,14259000000.0,117479000000,4256000000,103576000000,15982000000,4225000000.0,15982000000,3711000000.0,2904000000,666000000,167895,-10723000000,2904000000,3362000000,6615000000,2904000000,8593000000,,14259000000,-1723000000,8593000000,,-448000000.0,1000000.0,734000000.0,18662000000.0,421200000,32.35,5.21,33.01,3.35,21.71,0.161,0.066,0.019,0.026,0.762,0.213,0.229,0.232,0.179,0.78,,43.65,18385379328,8.38,1.35,0.043,0.037,0.138,0.08
SYK,Stryker Corporation,Healthcare,Medical - Devices,0.9,2023,FY,,20498000000.0,7440000000.0,3165000000,12518000000.0,39912000000,7921000000,21319000000,10901000000,2094000000.0,12995000000,356000000.0,3673000000,508000000,1028000000,9152000000,3888000000,4952000000,4029000000,3673000000,3711000000,-575000000.0,3053000000,-9942000000,3136000000,205000000.0,-1139000000.0,38000000.0,,16771000000.0,379600000,54.0,8.34,48.98,1.58,0.97,0.17,0.106,0.079,0.122,0.637,0.19,0.138,0.027,0.024,10.92,,348.67,132355129344,41.81,6.46,0.042,0.038,0.072,0.08
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,1.18,2023,FY,,76324675000.0,62369678000.0,1770124000,10608364000.0,22821145000,8540433000,20779311000,11004266000,161601000.0,11165867000,526752000.0,2285355000,515231000,167895,10916448000,3038549000,3700784000,2812107000,2285355000,2867602000,-793325000.0,745201000,-10420666000,2074277000,95660000.0,-995985000.0,765175000.0,,11310664000.0,507362913,150.43,3.49,4.02,1.24,0.72,0.881,0.179,0.078,0.213,0.183,0.04,0.225,0.047,0.036,5.77,,77.07,39102459904,22.08,0.51,0.047,0.03,0.075,0.08
